"","Postal.Code","Longitude","Latitude"
"694",423870,103.9120172,1.309541234
"695",423936,103.9100624,1.306440823
"696",425141,103.9092582,1.309619017
"697",425342,103.9122689,1.310645001
"698",425669,103.9097446,1.312873467
"699",425767,103.9147562,1.313370052
"700",425792,103.9070397,1.313569722
"701",427593,103.903426,1.308931279
"702",428802,103.9050461,1.305206536
"703",428932,103.9079888,1.308361647
"704",429069,103.9147634,1.310206048
"705",429099,103.9094817,1.308750898
"706",429665,103.9007757,1.308036473
"707",430005,103.8970287,1.312632457
"708",430008,103.8963877,1.313980131
"709",430012,103.8960014,1.314692406
"710",430022,103.8950993,1.313018646
"711",431008,103.8827866,1.302401825
"712",431012,103.8842884,1.30052504
"713",436914,103.8743045,1.296624037
"714",436931,103.8724504,1.296704889
"715",437157,103.894738,1.314618499
"716",437161,103.8934892,1.315971911
"717",438051,103.8885176,1.29877526
"718",438646,103.8963067,1.311693082
"719",438791,103.8982922,1.306564714
"720",439241,103.900998,1.30979958
"721",439870,103.9005847,1.299294742
"722",440051,103.9161652,1.306109647
"723",440059,103.9146888,1.305581278
"724",440082,103.906950687308,1.30254517580666
"725",441012,103.9153408,1.304357296
"726",441016,103.9141972,1.303996614
"727",441035,103.9128796,1.303636521
"728",441047,103.9124784,1.305448024
"729",441065,103.9099136,1.302966984
"730",441077,103.9082862,1.302298274
"731",448908,103.9234818,1.307406404
"732",449269,103.9052818,1.301152599
"733",449875,103.9067306,1.298925935
"734",449876,103.9129113,1.301433289
"735",449880,103.9240215,1.304422417
"736",449893,103.918051,1.302270783
"737",456933,103.9190915,1.317729513
"738",460010,103.936922029979,1.3225048596874
"739",460052,103.921634,1.329095861
"740",460053,103.921634,1.329095861
"741",460069,103.9434204,1.319799714
"742",460080,103.9410465,1.328177963
"743",460094,103.941970736194,1.33342618363755
"744",460100,103.9380381,1.334117747
"745",460108,103.935571078293,1.33254478953244
"746",460125,103.9388502,1.328501234
"747",460137,103.935176202663,1.32905809720399
"748",460154,103.946332427934,1.31788943839084
"749",460187,103.9406434,1.330687758
"750",460203,103.928276233077,1.32588149637945
"751",460219,103.9329516,1.32496629
"752",460222,103.9279467,1.32479212
"753",460403,103.9338152,1.330172709
"754",460408,103.93370774409,1.32902833089494
"755",460424,103.927878519613,1.32759836868302
"756",460425,103.9297638,1.329653217
"757",460427,103.929763771966,1.32965321685371
"758",460507,103.9327701,1.332549948
"759",460515,103.9291792,1.331303628
"760",460525,103.9298541,1.334415393
"761",460531,103.9275088,1.333971251
"762",460534,103.925429,1.331679984
"763",460542,103.9222478,1.330895915
